	er-cv	name	ssn	weight	relationship	alt	trombocyty	hematokrit	indicator	ast	alp	leukocyty	erytrocyty	etytr	hemoglobin	hbver	smoker
5451	21.44663	Timothy Bird	364-64-4371	87.03808	widowed	1.67699	5.45616	6.75649	0.00000	42.09786	17.45704	5.73783	6.59728	9.60234	8.75128	3.90890	Y
5452	51.43364	Pam George	328-61-0332	127.03042	widowed	3.68013	6.01064	6.36949	1.00000	51.25484	71.39835	4.71321	7.53734	8.00697	7.30064	5.06570	no
5453	47.41163	Devin Mejia	537-65-8669	52.03720	single	2.53867	7.63907	5.58929	0.00000	54.65062	91.59349	6.24629	5.96028	6.11313	5.99305	7.19434	yes
5454	72.81948	Jennifer Stewart	667-99-3383	76.53007	married	2.19274	5.83034	6.29783	1.00000	55.23766	83.26298	7.17315	5.84348	6.15983	5.64342	6.23496	no
5455	63.08818	Stacey Rodgers	524-56-4716	108.73771	married	1.83937	6.70622	5.46864	1.00000	50.30115	10.05720	7.62328	4.95463	7.66605	3.79954	5.71521	no
5456	37.22357	Paula Ritter	627-88-3880	130.07291	widowed	2.69015	8.48195		0.00000	47.81855	77.72640	6.39329	6.84571	6.57200	5.55804	6.34857	yes
5457	47.41289	Richard Glenn	540-57-5359	23.11767	married	3.06688	6.96794	7.23497	1.00000	29.76872	84.64309	4.90936	6.62502	7.52262	6.36801	6.30069	no
5458	42.58995	Bryan Chan	357-49-6495	92.50559	widowed	2.09191	6.03935	7.07616	1.00000	33.03066	33.00607	6.51979	4.41753	9.23119	2.05472	6.67786	Y
5459	48.77424	Kelly Rhodes	342-89-7606	127.94185	divoced	0.80980	5.51585	7.64516	0.00000	46.87971	78.41763	6.40789	5.64182	6.45872	5.79464	7.17061	yes
5460	54.62531	Daniel Zuniga	300-60-6555	11.20336	separated	1.98589	5.58870	5.85954	0.00000	56.65981	16.62816	4.11014	5.77853	8.45253	3.17337	5.60576	yes
5461	67.00543	Jennifer Davis	150-59-0681	15.26460	divoced	1.17022	5.79654	7.03904	0.00000	27.04282	50.36804	3.90840	3.32639	7.92773	4.74777	7.40005	N
5462	54.63544	Troy Meadows	788-20-6065	81.51209	single	2.87221	7.29973	7.50063	0.00000	76.63781		7.27481	7.12923	9.68282	7.47725	6.30233	Y
5463	54.84557	Stephanie Larson	142-79-4995	82.32854	married	3.03805	5.78410	5.48979	0.00000	26.62388	91.31171	7.53092	7.12864	7.72475	6.19507	5.72822	no
5464	42.81216	Douglas Mueller	120-22-4399	24.31607	married	2.36160	5.58911	5.32052	0.00000	35.14988	86.79917	5.99357	5.74672	5.74858	5.91262	6.09879	no
5465	45.05457	John Oneal	362-44-2287	21.63078	nop	2.20555	5.29475	7.25681	0.00000	24.91779	74.30224	5.11994	4.54809	7.14825	7.16440	6.10135	no
5466	43.12105	Angela Kane	897-94-8038	55.96771	single	2.86303	7.69591	6.01463	1.00000	47.52836	85.41527	4.52845	6.87945	8.05825	6.45419	5.91519	yes
5467	58.44504	Janice Mccall	735-33-6611	58.37599	married	4.30578	7.44586	6.13931	0.00000	58.21108	8.99915	6.83357	7.86936	11.64814	9.22723	4.88643	Y
5468	64.32680	David Johnson	740-40-1481	97.58627	single	1.28789	5.58973	5.77433	1.00000	24.54663	66.32810	8.58644	3.82156	7.14151	5.09151	6.36911	no
5469	61.83556	David Wagner	384-78-0286	20.88281	married	2.46350	5.60092	6.36422	1.00000	42.73753	83.58314	3.72948	6.51642	8.41455	6.36430	6.73284	yes
5470	29.50548	Thomas Mitchell	196-68-9772	67.32370	nop	1.80671	6.43640	6.14416	1.00000	46.58138	70.68124	7.19766	5.17583	7.47777	5.14092	8.34948	no
5471	22.13347	Mark Jimenez	791-95-8173	132.04246	divoced	1.25221	4.77704	7.41463	1.00000	42.35458	51.11637	6.36855	4.93776	8.59087	1.69506	5.23661	yes
5472	83.22933	Cory Guerrero	592-74-3257	45.06328	widowed	1.59269	7.18289	7.74972	0.00000	48.85414	89.67371	6.29452	5.58993	6.44298	6.08339	6.24738	yes
5473	44.46256	Walter Wright	397-53-8544	45.18024	separated	2.53598	7.00056	6.32298	0.00000	43.18189	87.09727	7.34870	7.10962	7.54100	6.20871	6.31923	Y
5474	60.61415	Steven Miller	555-67-4290	60.16443	married	2.67887	5.51705	5.35330	1.00000	40.73635	57.51550	5.73671	7.08786	6.26615	7.72629	6.30660	yes
5475	60.59584	Ryan Ford	177-89-0291	86.30718	divoced	2.63226	6.16095	5.42613	1.00000	37.45598	16.06978	6.41984	5.24499	8.27866	3.80232	5.11899	no
5476	60.85385	Luis Fitzgerald	882-82-7775	19.59156	divoced	2.36672	5.37466	5.21142	0.00000	45.64106	70.66902	4.55100	3.93524	7.93969	5.39015	6.32775	no
5477	27.90555	Shawn Smith	813-20-1557	71.18430	married	1.96411	8.67593	6.63593	1.00000	58.80079	69.52523	8.48302	4.11187	7.68137	5.34825	7.11781	no
5478	60.50402	Julie Price	078-33-4117	46.07642	separated	1.74181	6.80397	4.10708	0.00000	47.44990	70.90183	5.33995	4.95470	7.23102	7.13519	8.08426	yes
5479	67.89696	Michael Conley	748-55-1816	17.18625	married	2.12046	6.98372	6.25214	1.00000	84.70154	38.69923	7.72721	4.13174	8.35123	4.48786	5.37448	Y
5480	48.73258	Curtis Kim	535-12-1187	105.27357	single	5.23647	6.96828	5.51332	1.00000	53.41890	18.22265	4.16579	8.19538	8.01923	8.70931	7.24860	Y
5481	24.40715	Steven Heath	093-93-6841	151.88461	divoced	2.00663	6.71269	5.33257	1.00000	45.59686	89.61306	4.17601	6.56694	8.24928	6.25858	5.92431	yes
5482	69.94214	Tyler Anderson	845-49-4951	58.18279	nop	1.68649	7.50169	4.99628	0.00000	38.03729	82.61310	7.30421	5.30177	7.70320	5.73307	5.62560	no
5483	41.35266	Trevor Davis	814-05-4571	40.10416	married	2.04624	7.50634	7.72534	1.00000	48.95645	34.57765	6.79529	5.28510	7.95332	4.21203	5.99944	no
5484	46.93720	Patrick Mendoza	790-22-1177	7.07633	separated	2.36073	5.52093	4.27438	0.00000	52.65042	74.86242	6.44262	7.15652	6.96817	5.32352	6.21113	no
5485	42.89397	Jerry Flowers	295-10-4513	89.76305	divoced	2.93839	7.83432	5.77544	1.00000	70.10152	71.66323		5.33393	6.77991	5.52694	6.80957	no
5486	34.77699	Kevin Martin	203-44-0248	79.20391	single	2.95479	6.84822	6.18538	1.00000	25.13719	70.84997	4.75649	7.16338	7.71009	7.13841	7.20765	Y
5487	59.74505	Don Powell	367-72-7849	36.87164	married	2.84345	7.09753	5.07068	0.00000	35.54554	19.45921	3.88565	6.25626	9.30815	2.67259	6.32427	yes
5488	49.94694	Nicholas Chen	041-22-0813	108.28620	married	2.00088	6.33583	5.25519	1.00000	48.34285	51.38897	9.39045	3.97201	7.00439	7.61962	4.61471	yes
5489	51.12063	Elizabeth Merritt	023-76-0436	61.63411	married	2.97185	5.68826	6.09349	1.00000	46.93886	51.74575	3.72610	4.43469	7.19205	4.80163	6.61510	no
5490	50.76824	Thomas Torres	729-48-9139	73.95029	married	2.66698	5.80271	4.12306	1.00000	24.77089	86.35386	5.11976	6.41130	7.00640	6.47478	7.10806	Y
5491	38.79438	Mrs. Emily Jordan MD	795-36-9539	97.99686	widowed	5.78635	6.03738	6.47925	1.00000	73.57315	25.43668	4.80829	8.37461	7.87093	8.52787	6.65632	no
5492	34.20029	Daniel Edwards	884-69-6953	19.38127	divoced	1.35179	6.24273	6.27568	1.00000	36.74916	57.91586	7.38554	4.65005	8.11320	4.69833	7.41562	no
5493	37.59643	Regina Rogers	762-38-9480	91.30197	separated	2.25493	5.57642	5.53641	1.00000	34.41658	37.45042	4.22514	4.95967	7.73274	4.56490	7.87606	yes
5494	61.47123	Brittany Mitchell	850-93-2613	99.21717	nop	4.07229	6.64313	6.68318	1.00000	28.79760	34.68926	3.83356	7.91819	8.10088	8.56503	5.71356	no
5495	63.05702	Courtney Anderson	009-66-7511	58.16290	single	3.32736	6.89578	6.48908	1.00000	40.36616	50.00931	5.26597	7.15296	6.77084	7.71995	5.63400	no
5496	70.05205	James Hester	197-08-9238	77.77830	separated	1.78349	4.87402	5.38138	1.00000	71.52809	81.40178	2.93785	6.05032	8.36769	6.48475	6.90455	yes
5497	65.10951	Sara Nguyen	347-29-3273	97.63068	married	2.38060	4.43278	6.53413	0.00000	56.52037	86.49936	6.28769	5.65127	6.59946	6.07750	4.60820	no
5498	58.85365	Maria Martin	553-43-8109	74.19206	divoced	2.06050	6.64531	6.57916	1.00000	59.52548	94.59563	9.24422	4.21453	6.56376	6.21714	7.22185	no
5499	45.72119	Patricia Morales	521-89-0118	53.34117	divoced	6.61611	6.38859	5.75225	1.00000	51.97943	13.27494	5.73066	8.68146	7.14310	8.85712	4.82538	no
5500	42.83484	Christina Sosa	262-57-0088	101.43810	single	2.08118	6.86821	5.26183	1.00000	36.51123	75.50586	8.21049	4.30883	7.44115	5.60761	6.96529	no
5501	54.99580	James Parker	327-60-0990	89.51527	widowed	6.50599	7.52847	6.12392	1.00000	23.26562	18.10465	3.95210	8.48657	8.40806	8.89758	7.05349	N
5502	50.27559	Jeffrey Evans	737-38-1841	52.47542	divoced	3.79557	6.32610	6.85105	1.00000	46.33153	47.87766	5.62605	7.62009	7.04410	7.72025	5.18378	Y
5503	56.34890	William Edwards	543-97-1065	27.13671	single	1.79017	4.84308	7.74999	1.00000	23.67932	86.46750	9.63198	4.08517	6.77551	6.58766	4.48097	Y
5504	58.01700	Christopher Perez	650-09-4532	86.04907	married	2.01775	6.94351	5.97441	0.00000	45.97219	79.94681	5.55485	3.76858	6.32536	6.54820	6.27846	yes
5505	49.31427	Diane Garcia	434-18-7788	126.86026	widowed	3.12163	7.85336	5.07592	0.00000	36.07301	9.64460	5.27456	7.15960	7.92720	3.59148	5.88982	no
5506	51.29073	Matthew Mosley	504-94-4119	41.06396	single	1.51147	6.62891	7.03743	1.00000	46.42147	81.06889	6.60810	5.69869	6.93754	5.63554	5.63548	no
5507	63.03861	Erica Patterson	066-81-2345	120.49228	single	5.37788	6.10623	6.48908	1.00000	45.14710	14.51926	5.01022	8.34791	7.19140	9.06453	5.34674	no
5508	24.44574	James Green	796-55-4880	112.52859	divoced	1.84846	5.65506	6.02950	0.00000	63.32568	84.80633	5.15872	4.26897	6.94924	5.66566	6.99828	yes
5509	73.01350	Jacob Townsend	113-12-6764	-9.17252	divoced	1.48783	6.38655	4.22018	1.00000	60.83303	57.91843	8.36976	4.24151	7.73574	5.06666	7.09511	no
5510	36.55296	Rachael Wells	861-71-1601	61.39618	divoced	2.06294	5.04599	6.30956	0.00000	54.29124	77.19528	4.28374	3.96425	6.02069	6.86533	6.27590	yes
5511	42.11129	Kimberly Williams	437-40-5061	53.28909	married	1.85759	7.27665	6.64317	1.00000	47.36879	85.71093	5.89198	5.75724	6.12690	5.83458	5.99374	N
5512	73.56212	Daniel Watson	265-71-6278	-11.99233	divoced	4.87594	7.69148	5.40504	1.00000	48.12864	41.23961	5.57856	8.38183	7.56960	8.06941	6.71204	no
5513	56.83395	Karen Soto	235-25-2206	74.48637	single	2.93651	6.20012	4.94962	1.00000	57.68380	67.55298	5.81861	5.80941	6.79569	5.25483	5.89372	no
5514	45.01454	Suzanne Hernandez	649-02-3849	-15.07487	single	1.41157	4.66918	7.39997	1.00000	58.50580	90.65737	9.76674	3.83000	6.25357		6.53700	no
5515	51.08089	Matthew Mays MD	718-68-7143	44.06523	single	2.27215	6.72619	6.14289	1.00000	39.24967	82.35742	4.38844	5.76950	6.80015	6.66988	4.58364	yes
5516	77.83917	Stephanie Gonzalez	188-85-5352	94.59485	widowed	1.33506	5.51734	6.33776	1.00000	53.38759	65.56976	3.56590	4.74628	7.55400	5.04606	6.62523	yes
5517	64.11333	Jennifer Ballard	039-91-0475	42.31483	single	2.11509	5.57965	7.31437	1.00000	37.33628	73.25429	7.60970	5.29709	6.89187	6.91222	6.49435	yes
5518	69.11417	Michelle Becker	092-12-0490	94.25094	divoced	1.96422	5.48966	6.71573	0.00000	33.68104	41.59928	4.66268	4.62881	8.22330	8.12788	6.74772	N
5519	58.20600	Hunter Beard	662-50-0539	100.57265	married	2.05684	6.59302	6.14978	1.00000	52.86593	56.76775	3.27139	3.48045	6.26768	7.77002	6.51318	Y
5520	86.31313	Ralph Cummings	772-27-9223	39.34880	divoced	1.07624	6.14594	6.44217	1.00000	31.72354	34.15762	6.89579	4.27501	9.27102	1.96891	5.89139	no
5521	60.31426	Joy Carney	072-75-5535	91.91454	separated	2.17801	5.82556	7.21079	1.00000	35.42314	70.42213	6.19399	6.05180	7.01025	5.28318	6.19904	N
5522	62.87197	Rose Evans	419-24-7519	107.58945	single	2.71533	6.13886	4.84444	0.00000	59.43107	77.28137	2.77038	5.94331	8.61572	6.20870	5.11372	no
5523	41.68604	Keith Reed	815-17-1748	38.41968	divoced	2.28506	4.80872	6.15724	1.00000	23.10129	86.38312	7.69378	4.84621	6.73853	6.06495	6.07284	no
5524	52.19905	Thomas Young	167-39-2869	89.57566	divoced	1.95167	7.04136	6.75652	1.00000	54.14811	41.48215	7.89737	4.24833	7.68556	4.51251	3.64653	yes
5525	42.30890	Ashley Young	158-16-0510	62.98839	single	1.67938	5.44539	5.66238	0.00000	32.38673	20.43422	5.32181	5.86133	9.70984	8.82889	5.31467	no
5526	69.89687	Ricky Mckinney	091-14-0204	45.15343	single	1.98317	4.75416	5.97613	1.00000	52.91481	83.52881	6.32868	6.65641	6.75290	5.79756	5.26235	no
5527	60.23112	Evan Reyes	326-15-8527	49.93944	single	1.54052	8.20045	5.97010	1.00000	30.37951	83.94787	5.73371	6.59804	7.23701	5.95551	7.16124	no
5528	26.42904	Shawn George	885-93-4467	158.46430	divoced	2.85978	7.64381	6.51097	0.00000	27.48601	28.37989	4.86733	5.60901	8.51436	8.28254	5.67083	Y
5529	42.49494	Timothy Graves	196-32-9141	66.08319	single	1.41912	6.31563	6.02841	1.00000	39.86091	85.50389	7.46839	4.88550	7.61871	5.64375	7.68542	yes
5530	39.31618	Aaron Fisher	553-68-3636	14.78410	single	3.76759	5.37072	7.30747	1.00000	28.19940	65.12233	5.89157	7.48412	6.44315	5.08520	4.93476	no
5531	61.13582	Anthony Mercer	464-25-1844	67.26903	widowed	2.04550	7.36456	5.73727	0.00000	73.11851	63.88498	5.48782	5.64401	7.38725	5.14465	7.40340	Y
5532	41.70926	Robert Kline	333-49-4396	26.08046	nop	2.68105	5.65343	6.08146	0.00000	42.49654	84.69397	6.75091	6.62456	7.65073	6.53451	6.39161	no
5533	55.57113	Tara Gonzalez	364-13-5931	63.09003	divoced	4.20386	4.49792	7.24217	1.00000	34.66967	76.36588	6.04225	7.61422	7.14543	7.06166	6.40632	yes
5534	56.18844	Amanda Wilcox	285-37-8377	72.63794	married	1.96158	4.80343	4.75601	1.00000	46.53126	82.36933	8.88567	4.25243	7.10803	6.00130	4.74090	N
5535	70.56544	Scott Lutz	821-02-3816	53.09359	divoced	1.68857	5.43585	6.34566	0.00000	46.55917	52.22858	4.48534	4.29873	7.78914	4.72388	6.66713	Y
5536	73.40345	Robert Jones	396-16-0693	10.72165	widowed	10.08601	5.62506	6.51079	1.00000	48.45624	15.27760	6.50664	9.10790	6.97834	8.99166	6.92730	Y
5537	58.89942	Lisa Jackson	205-72-3514	85.53599	divoced	3.94074	7.73666	4.89853	1.00000	64.23521	22.73311	4.16940	7.87173	7.51246	8.94175	5.87395	Y
5538	52.82025	Christina Clark	557-79-8808	61.77138	nop	1.08116	7.94689	5.57700	0.00000	37.92166	77.52873	3.46969	3.35515	5.02755	6.89805	6.52966	yes
5539	53.49488	Elizabeth Collins	751-62-1895	14.74212	single	1.53660	5.44172	6.00335	0.00000	65.53901	44.00408	7.23126	5.35924	7.40221	4.63752	6.00718	no
5540	64.73087	Mark Evans	223-02-6490	83.44727	nop	2.12170	8.52710	6.59969	1.00000	44.74960	82.70471	8.07788	5.84592	6.03461	6.44843	6.06183	no
5541	36.87123	Sharon Myers	543-58-4373	19.10091	separated	1.37403	7.37257	6.42683	1.00000	48.52409	84.56296	7.87248	4.91376	6.91099	5.62229	5.67421	no
5542	26.28372	Craig Moody	256-05-5541	64.57179	married	47.93438	6.38482	6.69996	1.00000	33.85240	46.47642	5.63163	10.83510	8.34340	10.71090	6.87701	yes
5543	46.99974	Carrie Lee	416-34-8504	20.94564	married	1.61787	6.08705	3.78135	0.00000	26.19063	29.24888	3.53364	3.65603	8.81750	4.16115	5.80065	yes
5544	34.39366	Julie Lee	770-06-0722	110.10339	widowed	6.72911	8.22228	5.81319	1.00000	46.54164	12.52676	4.05976	8.53838	8.16787	9.11196	7.11758	Y
5545	54.86262	Robert Brewer	591-53-5154	130.41251	divoced	2.73369	6.88382	5.37524	1.00000	57.36803	86.37494	5.63278	7.03037	7.46699	6.24914	6.03450	no
5546	89.31483	Felicia Mendoza	516-32-9472	-20.51462	married	1.30499	6.15399	7.11993	0.00000	41.50972	73.09891	5.07529	4.58996	7.38435	5.42597	5.61276	no
5547	43.17730	Alexander Berger	387-09-1330	94.59898	married	2.98991	6.11294	6.27203	0.00000	54.68710	78.50457	5.17185	4.18174	7.15336	6.04088	6.29431	Y
5548	55.73662	Michael Wilson	512-56-8327	94.13350	nop	1.31329	7.74414	7.02245	0.00000	31.64809	70.60970	7.73152	5.08520	7.34021	7.27184	3.95953	no
5549	43.30353	Kevin Jones	467-84-4347	26.79702	married	1.35590	4.76754	7.44668	1.00000	50.51008	13.43700	8.11566	3.26448	8.97574	3.27759	5.88676	no
5550	72.15180	Christine Holmes	212-45-4729	71.65231	divoced	2.69440	6.96491	5.63000	1.00000	62.29281	62.66132	5.48750	6.57890	7.67008	5.07116	7.05232	no
5551	49.22411	Jennifer Moreno	685-12-8971	66.03313	divoced	3.75232	6.44656	6.92009	1.00000	33.66184	76.11787	5.68196	7.28734	7.15142	6.96497	6.13508	yes
5552	66.35200	Brenda Perez	465-86-7245	44.78409	single	3.93125	6.53609	5.22335	1.00000	60.17169	73.59695	4.51932	7.14790	7.72000	7.34893	7.06306	Y
5553	22.40937	Michelle Davis	097-71-7540	58.85790	married	2.17100	8.23052	6.90554	0.00000	45.03656	80.77663	5.00921	5.01861	6.50545	6.88288	6.78313	no
5554	55.26460	David Gonzales	066-81-8375	126.62816	married	2.30292	6.22576	7.69082	1.00000	28.94044	81.63776	4.18791	6.85555	7.88714	6.98700	5.68633	no
5555	49.82977	Melissa Petty	751-23-7352	131.37543	divoced	2.13193	7.05546	7.82755	0.00000	33.38652	76.86937	6.26105	6.03284	6.15757	5.47393	6.28251	no
5556	54.32869	Latoya Fisher	487-96-8233	65.69809	married	1.70975	5.90999	5.97714	1.00000	52.30314	17.92971	6.53453	5.73210	7.89102	3.73641	6.01583	no
5557	49.66789	Justin Robinson	590-42-7872	61.74089	single	2.71635	7.76715	6.39968	0.00000	41.15844	68.95579	5.24021	4.65864	6.86816	5.38498	6.55435	Y
5558	48.02128	Trevor Spencer	335-86-0200	32.50740	single	2.80131	6.13378	6.03219	0.00000	49.35449	7.57848	3.16560	3.70506	8.66596	9.40890	5.66181	yes
5559	32.79991	Norma Wolfe	086-97-3261	81.67670	widowed	4.20426	5.92026	7.30490	1.00000	27.60176	66.42990	5.90438	8.04130	7.61860	7.29825	6.38205	yes
5560	58.76112	Mrs. Jennifer Moss	540-97-6885	49.86824	divoced	1.44371	6.16158	7.31327	0.00000	42.19900	86.70118	5.04849	4.66682	5.16496	6.14177	4.65815	no
5561	56.24228	Ashley Smith	688-12-9211	136.58897	divoced	1.44205	6.31716	6.58377	0.00000	45.17802	38.72142	4.04043	4.42035	7.17343	7.98715	7.71164	no
5562	45.85614	Andrew Gill	338-36-7052	76.86003	widowed	6.29785	6.96655	6.04547	1.00000	31.53198	19.15545	6.41033	8.50948	6.56995	8.71679	5.82895	yes
5563	42.70402	Barbara Terrell	531-57-4311	120.74640	married	1.67342	5.58583	6.11763	0.00000	44.74998	46.52476	5.45234	5.42386	8.38625	7.89346	7.37483	no
5564	59.46539	Michelle Byrd	029-92-5932	45.96445	divoced	1.79047	8.88183	6.19865	1.00000	25.87955	18.45188	7.04337	4.30484	8.61204	2.47849	7.00689	N
5565	54.84396	Pamela Ward	084-43-1651	58.12415	divoced	2.03152	6.04396	6.09333	0.00000	33.21669	75.68149	6.51737	6.33722	8.11803	7.13253	5.12319	no
5566	53.01868	Jacob Smith	781-46-2803	70.83634	married	3.53376	7.65686	7.11925	1.00000	42.42592	85.30387	5.43732	7.23254	7.80480	6.36660	7.57514	no
5567	41.11237	Erik Nguyen	500-39-2967	97.61398	married	1.94288	5.93657	4.78128	1.00000	54.14216	94.06998	7.91057	4.75733	7.82145	6.51918	6.54515	no
5568	56.28422	Alejandra Peterson	735-35-2192	57.62914	widowed	1.93589	6.97337	6.99164	1.00000	26.47884	81.06493	8.58861	4.40175	7.28544	6.70076	7.15803	no
5569	59.74079	Kelly Smith	883-27-8440	150.68254	separated	1.23540	6.43096	6.40268	0.00000	24.11685	24.17927	4.57503	4.30719	9.17518	8.59856	6.49487	no
5570	56.97588	Richard Welch	435-03-4000	40.21323	single	1.38911	5.83214	5.72710	1.00000	52.32491	26.33662	7.79501	4.47932	7.75348	3.81357	6.61527	no
5571	45.04961	David Roberts	577-44-0704	29.47099	married	1.10856	6.28676	6.19959	0.00000	35.06728	88.23539	5.82122	5.97233	5.97827	6.20066	6.27533	Y
5572	16.52751	Mr. Billy Padilla DDS	475-13-4999	26.59719	separated	1.81600	7.75723	6.34981	1.00000	40.68999	10.24700	6.84443	4.79775	8.70663	3.75426	4.92816	no
5573	62.52009	Cynthia Rosales	229-96-7397	110.72988	single	2.69550	5.83772	6.78135	1.00000	53.84335	48.09040	6.02103	6.13963	7.88126	4.70985	6.10595	no
5574	50.31216	Michael Henderson	716-56-5318	92.35797	widowed	3.95387	4.75900	7.31781	1.00000	42.79410	65.92302	6.13343	7.95425	7.31357	7.25559	5.97400	Y
5575	49.75531	John Allen	436-99-1281	91.74101	nop	1.14035	3.92662	4.65433	1.00000	47.51567	47.45250	5.25880	5.51038	8.17868	7.95055		Y
5576	46.88698	Luis Schneider	229-21-9513	75.95510	single	6.95866	6.40174	4.75100	1.00000	46.95668	13.44375	4.76222	8.46406	7.53851	9.09957	7.57607	no
5577	43.06181	Audrey Munoz	003-28-2988	95.93623	divoced	1.93224	7.94848	6.01295	1.00000	55.16049	72.13277	7.49262	5.25711	7.46734	5.38709	6.12918	Y
5578	46.87452	Lisa Lopez	739-01-4863	56.75770	divoced	1.56689	6.95570	6.68612	0.00000	50.18464	54.43680	5.00594	5.43696	7.88676	4.82053	5.55271	no
5579	46.42867	Kristen Murphy	767-88-9601	49.95561	single	2.85245	7.25716	5.02713	1.00000	38.61438	81.60877	6.58348	6.58824	6.84447	5.83157	6.12238	no
5580	30.60366	Cynthia Walsh	365-18-8111	39.58602	divoced	1.89278	7.35568	5.15450	1.00000	53.01476	84.76649	8.82119	4.51460	6.73018	5.77632	6.62488	Y
5581	41.43829	Veronica Rangel	850-36-1998	75.30127	nop	3.65569	6.87260	7.05486	1.00000	60.60921	26.99516	4.20734	7.87877	7.69806	8.48873	6.72899	no
5582	33.69772	Mr. Samuel Bird DDS	887-72-1619	82.91902	married	3.13703	7.82540	5.05455	1.00000	51.76265	58.72598	5.22441	7.42216	7.07134	7.65611	5.76859	no
5583	37.66575	John Garcia	845-47-2393	63.25092	nop	2.95320	4.93188	6.34483	1.00000	46.65519	49.46143	6.35411	7.51734	5.59584	7.78954	5.52495	no
5584	51.25937	David May	771-79-5572	81.47981	single	1.19367	5.98508	7.20247	0.00000	74.29758	67.44562	5.03571	4.59240	7.45755	7.30272	6.68076	yes
5585	56.61382	Kimberly Brown	531-57-6534	52.22335	nop	13.00255	4.27459	6.74098	1.00000	50.02467	10.72222	5.97817	9.30537	6.79185	9.93248	6.02870	no
5586	49.44677	Robert Neal	022-39-6464	52.16051	divoced	4.39635	6.96530	6.17418	0.00000	40.09166	80.83193	7.58713	7.90557	8.70314	6.95908	7.19786	N
5587	30.08317	Lisa Delacruz	369-08-4128	17.24043	single	2.78048	6.78471	7.35627	1.00000	34.38923	50.71332	5.46696	7.24921	7.16528	4.55515	6.12707	no
5588	38.18230	Tiffany Washington	085-28-6422	41.12457	widowed	1.61476	7.85677	6.02198	0.00000	27.16167	80.27989	4.75074	4.89428	3.89266	5.56271	5.45794	no
5589	45.71880	Crystal Booth	433-39-8108	30.04469	married	3.00622	7.04587	5.75587	1.00000	43.76619	83.63338	6.37974	6.37819	6.81216	6.46060	5.56675	no
5590	40.40561	Stephanie Edwards	526-07-9617	67.93653	married	1.45618	6.43349	5.01599	0.00000	36.29052	60.67896	4.52446	4.59356	7.99462	4.92409	6.44106	no
5591	56.19811	Stuart Rivera	003-29-8701	76.44476	single	2.64559	6.89215	5.51477	0.00000	63.13169	55.75885	6.32978	7.08657	6.55960	4.88762	4.63177	no
5592	33.31582	Stephen Mcclain	217-25-1593	74.80506	married	2.35770	6.91301	7.48129	1.00000	63.60042	59.72663	8.47186	5.44407	6.26843	7.58801	7.48770	Y
5593	50.02482	Ryan Lopez	452-22-7671	109.75166	nop	1.38325	4.97721	5.85884	0.00000	58.13319	23.76911	3.39255	3.48764	7.28648	8.42918	6.74377	no
5594	55.30668	Dr. Laura Proctor	177-16-3043	109.45401	divoced	1.95003	5.91547	6.76598	1.00000	27.62819	85.55754	3.05862	5.87986	8.01217	6.53896	7.19327	no
